סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
3,קדמת צבי,4025,431,294,3,291,22,0,3,0,0,0,0,0,0,0,19,0,1,0,0,0,58,0,3,65,10,0,0,0,0,0,0,0,99,0,1,0,1,0,0,0,8,0,1,0
20,ראמה,543,5523,2990,31,2959,80,1,3,1,422,1001,0,0,0,0,2,3,2,1,0,0,165,0,214,246,247,0,7,0,4,0,2,349,187,0,5,1,2,1,0,3,2,0,5,3
17,רווחה,2051,415,361,1,360,1,0,2,8,0,0,0,0,0,0,79,0,1,0,0,0,9,0,1,183,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,73,0
5,רוויה,2016,271,187,0,187,1,0,1,2,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,102,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,0
17,רוחמה,362,550,367,1,366,67,1,1,1,0,0,0,0,0,0,5,0,2,0,0,0,43,0,4,13,75,0,0,0,0,0,0,0,148,0,1,0,0,0,0,0,4,0,1,0
5,רחוב,854,336,248,1,247,1,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,171,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0
19,רמות השבים,206,1196,907,2,905,92,2,12,2,1,0,0,0,0,0,20,0,0,0,0,0,123,0,21,79,106,0,0,0,0,0,0,2,437,1,0,0,0,0,0,0,1,0,6,0
8,רמת יוחנן,178,862,584,2,582,148,0,6,0,0,1,0,0,0,0,20,0,1,0,0,0,95,0,15,35,50,0,1,0,0,0,0,0,204,0,0,0,1,0,0,0,4,0,1,0
3,שדה נחמיה,329,821,573,1,572,68,1,3,1,0,0,0,0,0,0,39,0,5,0,0,0,114,0,6,100,29,0,0,0,0,0,0,1,186,1,2,0,0,0,0,0,9,0,7,0
18,שדה צבי,2049,442,337,0,337,19,2,4,3,0,0,0,0,0,0,43,0,1,0,0,0,38,0,1,133,5,0,0,0,0,1,0,0,40,0,1,0,0,0,0,0,4,0,42,0
2,שורש,456,1065,476,0,476,42,5,7,4,0,1,0,0,0,0,39,8,0,1,0,2,70,1,23,67,40,0,1,0,0,0,0,2,157,0,0,0,0,0,0,0,2,0,3,1
20,שורשים,1235,456,319,1,318,31,1,11,0,0,5,0,0,0,0,10,0,0,0,0,0,58,0,7,41,22,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,2,0,1,0
4,שער הגולן,264,490,346,0,346,57,2,2,0,0,0,0,0,0,0,9,0,0,0,0,0,45,0,0,13,86,0,0,0,0,0,0,1,129,0,0,0,0,0,0,0,2,0,0,0
17,שפיר,692,565,456,1,455,13,3,7,10,0,2,0,0,0,0,96,0,4,0,0,0,45,0,5,175,5,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,1,0,27,0
10,תל מונד,154,10458,7815,23,7792,416,36,120,19,1,7,0,0,0,0,535,3,18,0,0,0,1195,1,186,1679,273,0,2,0,1,0,0,2,3029,1,12,0,3,2,2,1,44,0,203,1
5,תל עדשים,103,392,282,0,282,16,2,2,0,0,0,0,0,0,0,23,0,1,0,0,0,66,0,4,67,5,0,0,0,0,0,0,0,90,0,0,1,0,0,0,0,2,0,3,0
17,תלמי יפה,744,526,386,0,386,21,2,6,4,0,0,0,0,0,0,30,0,5,0,0,0,65,0,3,101,12,0,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,10,0
2,תעוז,752,433,344,1,343,16,3,8,3,1,0,0,0,0,0,58,0,0,0,0,0,30,0,4,118,16,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,39,0
18,תפרח,709,1082,953,9,944,1,4,0,670,0,0,0,1,0,0,44,0,0,0,0,0,2,0,0,37,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,180,0
2,תקוע,3563,2334,1686,11,1675,25,18,266,13,0,1,0,0,0,0,749,0,2,0,0,0,94,0,28,353,9,1,0,0,0,3,0,1,48,5,1,1,1,3,0,0,26,0,27,0
18,אבו קורינאת שבט,968,3386,1215,6,1209,5,0,1,0,10,65,0,0,1,1,0,0,0,0,1,0,0,0,0,9,6,0,0,0,1,0,1,1096,4,1,0,1,0,0,2,1,0,0,3,0
18,אבו קרינאת יישוב,1342,703,351,5,346,2,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,311,12,0,1,0,0,0,0,1,0,0,0,0
18,אבו תלול,1375,1141,653,6,647,0,0,0,0,6,136,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,1,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0
17,אביגדור,819,607,486,3,483,38,1,3,1,0,0,0,0,0,0,31,0,0,0,0,0,100,0,1,52,26,0,1,0,0,0,0,1,218,0,1,0,0,0,0,0,0,0,9,0
9,אום אלפחם,2710,37068,14225,202,14023,50,7,3,16,5312,5701,1,1,4,4,15,5,0,3,4,1,7,6,4,100,133,0,3,1,5,5,82,2433,18,5,8,23,2,2,5,0,5,3,39,7
17,אורות,2012,443,326,2,324,43,0,2,1,0,0,0,0,0,0,12,0,1,0,0,0,68,0,1,45,26,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,2,0,2,0
6,אילון,294,878,638,0,638,69,1,4,1,1,6,0,0,0,0,23,0,5,0,0,0,71,0,16,89,151,0,0,0,0,0,0,0,188,0,1,0,0,0,0,0,10,0,2,0
13,אירוס,1336,531,427,0,427,17,1,3,1,0,1,0,0,0,0,31,0,3,0,0,0,91,1,18,111,19,0,0,0,0,0,0,0,123,0,1,0,0,0,0,0,1,0,5,0
3,אלרום,4003,387,275,1,274,38,2,2,0,0,1,0,0,0,0,13,0,4,0,0,0,32,0,10,35,23,0,0,0,0,0,0,0,102,0,0,0,0,2,0,0,9,0,0,1
5,אלון הגליל,1182,865,612,1,611,102,1,1,0,1,1,0,0,0,0,9,1,2,0,0,0,74,0,11,17,102,0,0,0,0,0,0,2,285,0,1,0,0,0,0,0,1,0,0,0
5,אלוני אבא,429,744,545,0,545,62,3,1,0,0,2,0,0,0,0,12,0,1,0,0,0,84,0,6,40,46,0,0,0,0,0,0,2,280,0,1,0,0,0,0,0,3,0,2,0
5,אליקים,682,623,456,2,454,4,3,2,15,0,0,0,0,0,0,119,0,2,0,0,0,12,0,2,196,2,0,0,0,0,0,0,0,12,0,2,0,0,0,1,0,1,0,81,0
3,אמירים,1064,628,381,1,380,35,0,6,5,0,8,0,0,0,0,52,1,0,0,0,0,30,0,5,29,51,0,0,0,1,1,0,0,121,0,0,0,3,0,0,0,29,0,3,0
4,אמנון,1253,353,246,0,246,5,0,5,1,0,0,0,0,0,0,45,0,2,0,0,0,33,0,9,83,8,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,4,0,6,0
5,ארגמן,3598,121,76,2,74,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,12,0,0,28,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0
17,ארז,714,473,322,1,321,45,0,1,0,0,0,0,0,0,0,16,1,3,0,0,0,75,0,7,16,33,0,0,0,0,1,0,0,120,0,1,0,0,0,0,0,2,0,0,0
2,אשתאול,740,757,599,1,598,21,2,7,14,0,1,0,0,0,0,101,0,2,0,0,0,35,0,9,239,23,0,0,0,0,0,0,0,53,0,1,0,0,0,0,0,3,0,87,0
9,באקה אלגרביה,6000,20643,9815,144,9671,20,4,0,1,4893,2165,2,0,0,1,8,0,0,1,1,1,144,3,0,39,119,0,1,2,2,2,1,2181,24,0,4,29,2,1,1,4,5,0,6,4
17,באר גנים,1376,1172,975,1,974,5,6,35,15,0,0,0,0,0,0,321,0,1,0,0,0,59,0,9,350,0,0,0,0,0,0,0,0,32,0,2,0,1,0,0,0,1,0,137,0
3,ביריה,368,639,456,1,455,2,1,6,10,0,0,0,0,0,0,96,0,0,0,0,0,35,0,1,192,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,2,0,90,0
5,בית השיטה,242,1051,736,4,732,173,0,4,0,0,1,0,0,0,0,35,0,2,0,0,0,130,0,11,34,39,0,0,0,0,1,0,0,290,1,2,0,0,0,0,0,7,0,2,0
13,בית חלקיה,2033,484,400,4,396,1,0,0,347,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0
12,בית חשמונאי,1050,1016,786,1,785,46,3,7,1,0,2,0,0,0,0,57,1,6,0,0,0,133,0,15,216,22,0,0,0,0,0,0,0,255,0,0,0,0,0,1,0,4,0,16,0
12,בית עוזיאל,301,479,368,1,367,9,0,1,2,0,0,0,0,0,0,69,0,5,0,0,0,39,0,5,134,3,0,1,0,0,0,0,0,60,0,1,0,0,0,0,0,3,0,35,0
4,בית קשת,365,496,342,2,340,65,1,5,1,0,2,0,0,0,0,4,0,0,0,0,0,33,0,3,19,69,0,0,0,0,0,0,0,109,0,0,0,0,0,1,0,28,0,0,0
5,בית שאן,9200,14168,10031,31,10000,57,11,101,82,3,3,0,0,0,0,1617,1,16,0,1,0,328,0,122,4791,29,0,3,0,3,3,0,6,315,0,5,1,1,1,2,4,9,0,2482,3
11,בני עטרות,448,603,485,0,485,50,3,5,3,0,2,0,0,0,0,10,0,0,0,0,0,107,0,7,49,48,0,0,0,1,0,0,0,192,0,1,0,0,0,0,0,2,0,5,0
17,ברור חיל,428,391,257,1,256,39,0,0,1,0,2,0,0,0,0,15,0,0,0,0,0,52,0,10,34,9,0,0,0,2,0,0,1,90,0,1,0,0,0,0,0,0,0,0,0
3,ברעם,667,547,369,2,367,43,0,0,0,0,4,0,0,0,0,3,0,1,0,0,1,39,0,3,11,115,0,0,0,0,0,0,0,141,0,1,0,0,0,0,0,3,0,2,0
11,ברקת,2038,1205,1012,1,1011,0,6,7,19,0,0,0,0,0,0,503,0,1,0,0,0,12,0,1,291,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,160,0
9,גת,628,8065,3259,46,3213,2,2,0,0,1372,847,1,0,0,0,1,1,0,0,0,0,9,88,0,23,35,1,0,0,1,0,0,812,8,0,1,6,0,0,0,1,1,0,1,0
11,גבעת כח,802,640,508,1,507,16,3,7,7,0,0,0,0,0,0,101,0,4,0,0,0,51,0,6,204,5,0,0,0,0,1,0,0,71,1,0,0,1,0,0,0,1,0,28,0
3,גדות,35,377,249,0,249,53,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,42,0,3,4,26,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,6,0,0,0
17,גיאה,706,574,431,1,430,34,2,5,2,0,2,0,0,0,0,37,0,3,0,0,0,65,0,6,88,18,0,0,0,0,0,0,0,159,0,1,0,0,0,0,0,1,0,7,0
5,הושעיה,1186,1449,1047,0,1047,16,4,203,4,0,0,0,0,0,0,258,0,0,0,0,0,199,0,7,218,2,0,0,0,0,0,0,0,107,0,2,0,1,0,0,0,5,1,20,0
15,הרצליה,6400,79983,51975,186,51789,2985,236,409,428,27,100,2,0,2,2,2918,12,153,0,2,4,7224,22,1826,11063,2933,0,17,3,5,10,2,49,19150,15,81,2,12,0,8,12,195,3,1870,7
18,זמרת,1065,400,355,0,355,0,0,6,5,0,0,0,0,0,0,103,0,0,0,0,0,13,0,0,172,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,52,0
2,זנוח,816,407,305,0,305,1,0,4,7,0,0,0,0,0,0,48,0,2,0,0,0,18,0,0,154,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,60,0
5,חמדיה,343,335,231,2,229,33,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,52,0,6,34,6,0,0,0,1,0,0,0,79,0,0,0,0,0,0,0,1,0,0,0
4,חספין,4005,891,645,1,644,0,2,50,7,0,0,0,0,0,0,475,0,0,0,0,0,18,0,0,64,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,18,0
17,חצוראשדוד,406,693,484,1,483,52,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,56,0,4,20,158,0,0,0,0,0,0,1,183,0,1,1,0,0,0,0,2,0,0,0
5,טירת צבי,268,562,425,1,424,4,0,101,4,0,0,0,0,0,0,124,0,1,0,0,0,68,0,3,62,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,14,0,4,0
17,יד מרדכי,358,725,505,1,504,61,2,2,0,1,1,1,0,0,0,12,0,2,0,0,0,96,1,6,24,107,0,0,0,0,1,0,3,178,1,1,0,0,0,0,0,3,0,1,0
5,יפיע,499,12710,6258,97,6161,93,3,0,2,1625,2680,0,0,0,0,4,0,2,2,2,2,21,1,3,197,102,0,0,0,4,1,0,1324,43,1,7,13,2,2,1,0,2,0,19,3
12,יציץ,759,579,440,2,438,14,2,3,3,0,0,0,1,0,0,102,0,1,0,0,0,38,0,1,198,4,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,1,0,45,0
5,יקנעם עילית,240,17229,11516,76,11440,383,52,114,133,1,7,1,2,0,0,1128,3,47,2,0,0,1280,2,1018,3813,174,0,1,2,3,4,1,4,2655,12,18,1,1,0,7,0,59,6,502,4
6,כברי,576,890,627,1,626,131,2,2,1,0,1,0,0,0,0,16,0,3,0,0,0,98,0,8,40,61,1,0,0,0,2,0,0,253,1,0,0,0,0,0,0,4,0,2,0
3,כחל,1210,364,270,0,270,24,3,3,0,0,1,0,0,0,0,17,0,2,0,0,0,66,0,6,33,15,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,1,0,4,0
17,כפר אחים,690,533,412,1,411,4,0,6,4,0,0,0,0,0,0,37,0,0,0,0,0,133,0,6,129,7,0,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,13,0
3,כפר גלעדי,76,591,354,0,354,57,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,116,1,7,21,25,0,0,0,0,1,0,0,99,0,0,0,0,0,1,0,16,0,0,0
5,כפר יהושע,140,900,695,0,695,122,0,3,5,0,1,0,0,0,0,13,1,1,0,0,0,153,0,8,55,62,0,1,0,0,1,0,0,249,0,1,0,0,0,0,1,14,0,4,0
6,כפר מסריק,297,620,431,0,431,58,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,65,0,9,24,87,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,5,0,1,0
9,כפר פינס,189,399,315,3,312,1,0,44,4,0,0,0,0,0,0,186,0,0,0,0,0,16,0,0,41,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2,0,6,0
4,כפר קיש,388,491,338,1,337,17,2,8,0,0,0,0,0,0,0,23,0,2,0,0,0,61,0,7,55,19,0,0,0,0,0,0,0,135,0,3,0,0,0,1,0,1,0,2,1
4,כפר תבור,47,3529,2466,13,2453,177,7,37,3,3,9,0,0,0,0,205,0,10,0,0,1,500,1,69,545,73,0,0,0,0,2,0,4,727,1,4,1,2,0,7,0,25,0,40,0
9,מבוא דותן,3569,331,242,0,242,0,0,15,0,0,0,0,0,0,0,133,0,1,0,0,0,15,0,0,64,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,6,0
18,מבועים,1080,471,333,0,333,10,2,5,3,0,0,0,0,0,0,59,0,0,0,0,1,35,0,6,137,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,4,0,20,0
5,מסילות,298,437,281,2,279,28,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,52,0,9,18,56,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,2,0,0,0
5,מעוז חיים,272,499,303,0,303,65,1,6,0,0,0,0,0,0,0,14,0,1,0,0,0,51,0,4,17,18,0,0,0,0,0,0,0,119,1,1,0,1,0,0,0,4,0,0,0
9,מעלה עירון,1327,10678,4599,57,4542,22,2,1,3,1970,1080,0,0,1,1,5,1,0,1,1,1,10,3,9,38,89,0,0,0,4,2,1,1010,36,1,0,4,4,1,0,2,4,2,231,2
17,מרכז שפירא,1098,1620,1317,0,1317,4,10,81,10,0,0,0,0,0,0,731,0,1,0,0,0,44,0,3,250,2,0,0,0,0,0,0,0,24,1,3,0,2,0,0,0,0,0,151,0
17,משואות יצחק,620,450,375,1,374,3,3,79,2,0,0,0,0,0,0,150,0,0,0,0,0,42,0,2,57,8,0,0,0,0,0,0,0,24,0,1,0,0,1,0,0,1,0,1,0
17,נהורה,309,972,718,2,716,7,1,5,6,0,0,0,0,0,0,127,1,0,0,0,0,61,0,7,302,6,0,0,0,0,0,0,0,90,1,1,0,0,0,0,1,1,0,99,0
6,נהריה,9100,52017,31803,234,31569,633,89,295,122,40,69,1,2,2,3,3558,6,100,2,1,3,3120,6,2982,12192,324,7,18,0,17,6,7,48,5531,11,43,3,12,0,6,11,104,11,2175,9
17,נוגה,55,435,324,1,323,3,0,2,1,0,0,0,0,0,1,58,0,2,0,0,0,41,0,5,145,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,34,0
19,נווה ימין,686,951,702,1,701,17,3,7,4,1,0,0,0,0,0,90,0,2,0,0,0,92,0,14,301,10,0,0,0,2,0,0,0,108,0,1,0,0,0,0,0,1,0,48,0
12,נוף איילון,1333,1682,1295,0,1295,2,4,124,36,0,0,0,0,0,0,881,0,1,0,0,0,37,0,5,130,2,0,0,0,0,0,0,0,10,0,1,0,2,0,0,0,2,0,58,0
2,נחושה,59,890,657,2,655,7,4,129,10,0,0,0,0,0,0,222,0,2,0,0,0,86,0,4,146,3,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,32,0
11,נחשונים,705,363,256,0,256,40,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,36,0,4,10,68,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,3,0,0,0
17,ניר בנים,553,604,460,1,459,62,0,1,3,0,2,0,0,0,0,11,0,0,0,0,0,106,0,5,40,34,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,1,0,0,0
12,נען,158,1351,992,1,991,269,2,2,1,1,3,0,0,0,0,23,0,1,0,0,0,129,0,22,43,101,1,0,0,0,0,0,1,385,0,1,0,0,0,0,0,5,0,1,0
11,סביון,587,3985,2685,4,2681,145,9,24,14,1,8,0,0,0,0,112,0,3,0,0,0,387,0,100,503,192,0,0,0,0,0,0,6,1142,2,0,0,1,0,0,0,7,1,24,0
17,עוצם,32,463,385,2,383,1,0,3,6,0,0,0,0,0,0,41,0,1,0,0,0,9,0,1,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,180,0
5,עילוט,511,3683,1720,19,1701,5,1,0,0,396,506,0,0,0,0,4,1,0,1,0,0,23,32,0,27,7,0,0,0,0,0,0,649,1,0,1,6,0,0,0,0,1,0,38,2
18,עין גדי,2042,478,283,0,283,61,2,1,0,1,4,0,0,0,0,4,0,0,0,0,0,38,0,4,20,34,0,0,0,0,1,0,1,104,0,1,0,0,0,0,0,5,0,2,0
5,עין הנציב,383,438,313,0,313,7,1,80,2,0,1,0,0,0,0,81,0,0,0,0,0,63,0,2,42,3,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,5,0,2,0
5,עין השופט,270,909,535,1,534,116,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,64,0,25,9,141,0,0,0,0,0,0,0,167,1,1,1,0,0,0,0,1,0,1,0
5,עין מאהל,532,9102,4737,43,4694,5,0,0,4,1375,1659,2,1,0,0,3,0,1,0,3,0,6,0,9,22,16,0,0,0,2,0,1,1532,5,1,3,5,1,2,2,0,3,1,30,0
11,עינת,871,600,479,1,478,108,0,1,1,0,0,0,0,0,0,12,0,1,0,0,0,92,0,3,40,64,0,0,0,0,1,0,0,147,0,0,0,0,0,0,0,8,0,0,0
2,עלמון,3715,1037,779,8,771,16,6,13,0,0,1,0,0,0,0,141,0,3,0,0,0,80,0,31,371,2,0,1,0,0,0,0,0,85,0,2,0,0,0,0,0,4,0,15,0
10,פורת,767,924,685,4,681,1,2,4,9,0,0,0,0,0,0,195,0,13,0,0,0,15,0,1,296,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,2,117,0
18,פעמי תשז,2059,390,308,0,308,6,0,1,3,0,0,0,0,0,0,35,0,2,0,0,0,26,0,3,130,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,1,0,87,0
20,צורית,1221,755,561,0,561,46,3,3,1,0,0,0,0,0,0,20,0,2,0,0,0,113,0,19,49,37,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,8,0,1,0
2,צרעה,567,429,274,1,273,75,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,28,0,8,16,24,0,1,0,0,0,0,31,80,0,0,0,0,0,0,0,3,0,0,0
18,קטורה,1052,453,223,1,222,61,3,3,1,0,2,0,0,0,0,7,0,1,0,0,0,16,0,10,6,32,0,0,0,0,0,0,0,76,0,0,0,1,0,0,0,2,0,1,0
2,קרית ארבע,3611,4266,2831,8,2823,9,4,40,31,0,0,0,0,0,0,1946,0,0,0,0,1,22,0,55,577,5,0,0,0,0,1,0,0,26,0,3,1,3,0,0,1,7,0,89,2
17,רבדים,564,643,468,0,468,69,1,2,2,2,4,0,0,0,0,8,0,2,0,0,0,60,0,6,13,117,0,0,0,0,0,0,2,174,1,0,0,0,0,0,0,4,0,1,0
9,רגבים,444,447,320,2,318,60,0,0,1,0,4,0,0,0,0,15,0,0,0,0,0,49,0,4,18,35,0,0,0,0,0,0,2,127,0,0,0,0,0,0,0,2,0,1,0
5,רמות מנשה,445,927,706,0,706,96,1,0,0,1,0,0,0,0,0,3,0,2,0,1,0,89,0,18,29,147,0,0,0,0,2,0,0,305,0,0,0,0,1,0,0,9,0,2,0
19,רמת הכובש,184,696,531,2,529,119,1,4,0,0,1,0,0,0,0,8,1,0,0,0,0,87,0,9,22,63,0,0,0,0,0,0,0,206,0,1,0,0,0,0,0,6,0,1,0
5,רמת השופט,335,806,545,3,542,98,2,1,0,0,2,0,0,0,0,8,0,1,0,0,0,64,0,15,33,92,0,0,0,0,1,1,2,214,0,1,0,0,0,0,0,7,0,0,0
15,רמת השרון,2650,33408,23904,59,23845,1696,55,158,387,5,69,1,0,0,1,889,2,47,1,2,3,3115,1,625,3779,2031,0,8,0,4,0,0,40,10007,4,28,6,4,0,6,1,100,1,768,1
5,רמת ישי,122,4796,3505,13,3492,210,10,37,6,0,2,0,0,0,0,268,0,12,0,0,0,607,0,94,837,123,0,0,0,1,0,0,1,1200,2,2,0,1,0,0,2,24,0,53,0
18,רנן,789,468,347,3,344,5,0,2,4,0,0,0,0,0,0,78,0,2,0,0,0,62,0,1,130,2,0,0,0,2,0,0,0,49,0,1,0,0,0,0,0,1,0,5,0
3,שאר ישוב,324,425,305,0,305,25,0,1,1,0,0,0,0,0,0,31,0,0,0,0,0,53,0,5,69,4,0,0,0,0,0,0,0,109,0,1,0,1,0,0,0,4,0,1,0
4,שדה אילן,721,419,340,0,340,3,0,49,2,0,0,0,0,0,0,123,0,2,0,0,0,56,0,3,76,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,11,0
17,שדה דוד,36,449,365,4,361,5,0,0,5,0,0,0,0,0,0,45,0,2,0,0,0,33,0,7,167,0,0,0,0,0,0,0,1,34,0,1,0,0,0,0,0,1,0,60,0
19,שדה ורבורג,284,1019,737,4,733,73,1,1,1,0,4,0,0,0,0,10,0,0,0,0,0,91,0,23,60,97,0,0,0,0,0,0,0,366,0,0,0,0,0,0,1,3,0,2,0
5,שדי תרומות,2057,387,293,0,293,0,0,4,0,0,0,0,0,0,0,42,0,0,0,0,0,9,0,0,202,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,31,0
2,שילה,3641,2259,1772,3,1769,0,0,78,13,1,0,0,0,0,0,1451,0,0,0,0,1,7,0,2,162,3,1,1,0,0,1,0,0,4,1,2,0,1,0,0,0,1,0,38,1
5,שמשית,1337,1960,1356,2,1354,173,2,4,5,0,4,0,0,0,0,33,0,1,0,0,0,255,0,17,119,114,0,0,0,0,0,3,1,613,0,3,0,1,0,0,0,3,0,3,0
4,תל קציר,719,358,250,3,247,34,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,39,0,9,21,12,0,0,0,0,0,0,0,100,0,0,0,1,0,0,0,2,0,3,0
18,תלמי בילו,2050,367,292,0,292,3,1,0,1,0,0,0,0,0,0,77,0,1,0,0,0,24,0,3,148,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,0
17,תלמי יחיאל,727,634,464,2,462,14,0,10,1,0,0,0,0,0,0,46,0,5,0,0,0,106,0,11,119,7,0,0,0,0,0,0,0,124,0,1,0,0,0,0,0,0,0,18,0
17,תלמים,814,577,474,1,473,0,3,4,7,0,0,0,0,0,0,113,0,0,0,0,0,13,0,1,155,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,168,0
5,תמרת,1244,1164,855,0,855,120,3,7,1,3,3,0,0,0,0,12,0,2,0,0,0,124,0,20,61,82,0,0,0,0,0,0,2,404,0,0,0,0,0,0,0,10,0,1,0
18,תקומה,665,514,415,1,414,3,2,42,1,0,0,0,0,0,0,138,0,0,0,0,0,44,0,1,142,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,13,0
17,אור הנר,67,630,481,0,481,77,1,5,0,1,3,0,0,0,0,15,1,0,0,0,0,123,0,12,32,31,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,1,0,2,0
16,אור יהודה,2400,25736,18553,125,18428,285,40,83,123,2,9,0,0,0,0,1994,3,90,0,2,0,1440,0,247,8475,198,0,2,3,4,0,5,5,1836,1,33,1,1,2,2,6,118,0,3414,4
9,אלעריאן,1316,131,100,0,100,0,0,0,0,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,1,0,0,10,0
18,אעצם שבט,963,5320,2116,27,2089,3,0,0,2,15,313,0,0,0,1,0,0,1,0,2,1,1,1,1,20,5,1,1,1,1,1,1,1695,1,0,1,1,1,2,2,0,5,2,3,4
20,אשחר,1188,681,490,1,489,72,5,30,4,0,0,0,0,0,0,41,0,0,0,0,0,117,0,12,55,27,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,8,0,4,0
5,בית לחם הגלילית,430,604,449,0,449,49,1,3,1,0,0,0,0,0,0,20,0,0,0,0,0,81,0,4,63,32,0,0,0,1,0,0,0,187,0,1,0,0,0,0,0,4,0,2,0
9,ברקאי,617,535,336,3,333,43,2,1,0,0,2,0,0,0,0,4,0,5,0,0,0,27,0,2,7,123,0,0,0,0,0,0,1,113,0,1,0,0,0,0,0,1,0,1,0
2,גבעת יערים,787,916,653,3,650,46,0,7,7,0,3,0,0,0,0,95,0,2,0,0,0,89,0,12,210,48,0,0,0,0,0,1,0,92,0,1,0,0,0,0,0,6,0,30,1
6,גורנות הגליל,1219,199,126,1,125,2,0,1,1,0,0,0,0,0,0,15,0,2,0,0,0,9,0,6,55,4,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,9,0
17,גת קיבוץ,340,624,438,1,437,68,1,5,0,0,1,0,0,0,0,6,0,1,0,0,0,72,0,11,23,66,0,0,0,0,0,0,0,175,0,0,0,1,0,0,0,7,0,0,0
2,דולב,3747,904,695,3,692,2,3,43,0,0,0,0,0,0,0,520,0,0,0,0,0,3,0,1,93,1,0,0,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,18,0
